year,month,district,police_division,crime_type,crime_count,risk_zone,trend
2023,5,Anuradhapura,Anurdhapura Main,Statutory Rape (Consensual),7,High,Increasing
2023,6,Anuradhapura,Anurdhapura Main,Statutory Rape (Consensual),7,High,Stable
2023,7,Anuradhapura,Anurdhapura Main,Statutory Rape (Consensual),7,High,Stable
2023,8,Anuradhapura,Anurdhapura Main,Statutory Rape (Consensual),7,High,Stable
2023,9,Anuradhapura,Anurdhapura Main,Statutory Rape (Consensual),4,High,Decreasing
2023,10,Anuradhapura,Anurdhapura Main,Statutory Rape (Consensual),7,High,Increasing
2023,11,Anuradhapura,Anurdhapura Main,Statutory Rape (Consensual),8,High,Increasing
2023,12,Anuradhapura,Anurdhapura Main,Statutory Rape (Consensual),5,High,Decreasing
2023,1,Anuradhapura,Anurdhapura Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,2,Anuradhapura,Anurdhapura Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,3,Anuradhapura,Anurdhapura Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,4,Anuradhapura,Anurdhapura Main,Statutory Rape (Non-consensual),2,High,Increasing
2023,5,Anuradhapura,Anurdhapura Main,Statutory Rape (Non-consensual),3,High,Increasing
2023,6,Anuradhapura,Anurdhapura Main,Statutory Rape (Non-consensual),3,High,Stable
2023,7,Anuradhapura,Anurdhapura Main,Statutory Rape (Non-consensual),3,High,Stable
2023,8,Anuradhapura,Anurdhapura Main,Statutory Rape (Non-consensual),3,High,Stable
2023,9,Anuradhapura,Anurdhapura Main,Statutory Rape (Non-consensual),3,High,Stable
2023,10,Anuradhapura,Anurdhapura Main,Statutory Rape (Non-consensual),1,Medium,Decreasing
2023,11,Anuradhapura,Anurdhapura Main,Statutory Rape (Non-consensual),3,High,Increasing
2023,12,Anuradhapura,Anurdhapura Main,Statutory Rape (Non-consensual),3,High,Stable
2023,1,Anuradhapura,Anurdhapura Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,2,Anuradhapura,Anurdhapura Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,3,Anuradhapura,Anurdhapura Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,4,Anuradhapura,Anurdhapura Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,5,Anuradhapura,Anurdhapura Main,Unlawful Assembly/ Riot,1,Medium,Stable
2023,6,Anuradhapura,Anurdhapura Main,Unlawful Assembly/ Riot,0,Low,Decreasing
2023,7,Anuradhapura,Anurdhapura Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,8,Anuradhapura,Anurdhapura Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,9,Anuradhapura,Anurdhapura Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,10,Anuradhapura,Anurdhapura Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,11,Anuradhapura,Anurdhapura Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,12,Anuradhapura,Anurdhapura Main,Unlawful Assembly/ Riot,1,Medium,Stable
2023,1,Badulla,Badulla Main,Total Crimes,57,High,Stable
2023,2,Badulla,Badulla Main,Total Crimes,56,High,Stable
2023,3,Badulla,Badulla Main,Total Crimes,60,High,Stable
2023,4,Badulla,Badulla Main,Total Crimes,75,High,Increasing
2023,5,Badulla,Badulla Main,Total Crimes,77,High,Stable
2023,6,Badulla,Badulla Main,Total Crimes,69,High,Decreasing
2023,7,Badulla,Badulla Main,Total Crimes,73,High,Stable
2023,8,Badulla,Badulla Main,Total Crimes,64,High,Decreasing
2023,9,Badulla,Badulla Main,Total Crimes,69,High,Stable
2023,10,Badulla,Badulla Main,Total Crimes,75,High,Stable
2023,11,Badulla,Badulla Main,Total Crimes,76,High,Stable
2023,12,Badulla,Badulla Main,Total Crimes,70,High,Stable
2023,1,Batticaloa,Batticaloa Main,Total Crimes,30,High,Stable
2023,2,Batticaloa,Batticaloa Main,Total Crimes,31,High,Stable
2023,3,Batticaloa,Batticaloa Main,Total Crimes,40,High,Increasing
2023,4,Batticaloa,Batticaloa Main,Total Crimes,36,High,Decreasing
2023,5,Batticaloa,Batticaloa Main,Total Crimes,38,High,Stable
2023,6,Batticaloa,Batticaloa Main,Total Crimes,42,High,Increasing
2023,7,Batticaloa,Batticaloa Main,Total Crimes,46,High,Stable
2023,8,Batticaloa,Batticaloa Main,Total Crimes,38,High,Decreasing
2023,9,Batticaloa,Batticaloa Main,Total Crimes,37,High,Stable
2023,10,Batticaloa,Batticaloa Main,Total Crimes,37,High,Stable
2023,11,Batticaloa,Batticaloa Main,Total Crimes,45,High,Increasing
2023,12,Batticaloa,Batticaloa Main,Total Crimes,49,High,Stable
2023,1,Colombo,Colombo Central,Total Crimes,98,High,Stable
2023,2,Colombo,Colombo North,Total Crimes,116,High,Increasing
2023,3,Colombo,Colombo Central,Total Crimes,104,High,Decreasing
2023,4,Colombo,Colombo Central,Total Crimes,92,High,Decreasing
2023,5,Colombo,Colombo North,Total Crimes,112,High,Increasing
2023,6,Colombo,Colombo North,Total Crimes,123,High,Stable
2023,7,Colombo,Colombo Central,Total Crimes,101,High,Decreasing
2023,8,Colombo,Colombo South,Total Crimes,105,High,Stable
2023,9,Colombo,Colombo Central,Total Crimes,107,High,Stable
2023,10,Colombo,Colombo Central,Total Crimes,117,High,Stable
2023,11,Colombo,Colombo Central,Total Crimes,130,High,Increasing
2023,12,Colombo,Colombo Central,Total Crimes,139,High,Stable
2023,1,Galle,Galle City,Abduction,0,Low,Stable
2023,2,Galle,Ambalangoda,Abduction,1,Medium,Stable
2023,3,Galle,Hikkaduwa,Abduction,1,Medium,Stable
2023,4,Galle,Galle City,Abduction,1,Medium,Stable
2023,5,Galle,Hikkaduwa,Abduction,2,High,Increasing
2023,6,Galle,Hikkaduwa,Abduction,1,Medium,Decreasing
2023,7,Galle,Hikkaduwa,Abduction,2,High,Increasing
2023,8,Galle,Hikkaduwa,Abduction,1,Medium,Decreasing
2023,9,Galle,Galle City,Abduction,1,Medium,Stable
2023,10,Galle,Galle City,Abduction,0,Low,Decreasing
2023,11,Galle,Hikkaduwa,Abduction,1,Medium,Stable
2023,12,Galle,Hikkaduwa,Abduction,2,High,Increasing
2023,1,Galle,Galle City,Agriculture Theft > 50k,0,Low,Stable
2023,2,Galle,Galle City,Agriculture Theft > 50k,0,Low,Stable
2023,3,Galle,Galle City,Agriculture Theft > 50k,0,Low,Stable
2023,4,Galle,Ambalangoda,Agriculture Theft > 50k,0,Low,Stable
2023,5,Galle,Ambalangoda,Agriculture Theft > 50k,0,Low,Stable
2023,6,Galle,Ambalangoda,Agriculture Theft > 50k,0,Low,Stable
2023,7,Galle,Hikkaduwa,Agriculture Theft > 50k,1,Medium,Stable
2023,8,Galle,Ambalangoda,Agriculture Theft > 50k,0,Low,Decreasing
2023,9,Galle,Hikkaduwa,Agriculture Theft > 50k,0,Low,Stable
2023,10,Galle,Hikkaduwa,Agriculture Theft > 50k,0,Low,Stable
2023,11,Galle,Ambalangoda,Agriculture Theft > 50k,0,Low,Stable
2023,12,Galle,Hikkaduwa,Agriculture Theft > 50k,0,Low,Stable
2023,1,Galle,Ambalangoda,Arson,0,Low,Stable
2023,2,Galle,Ambalangoda,Arson,0,Low,Stable
2023,3,Galle,Galle City,Arson,2,High,Stable
2023,4,Galle,Ambalangoda,Arson,1,Medium,Decreasing
2023,5,Galle,Galle City,Arson,1,Medium,Stable
2023,6,Galle,Ambalangoda,Arson,2,High,Increasing
2023,7,Galle,Ambalangoda,Arson,2,High,Stable
2023,8,Galle,Galle City,Arson,0,Low,Decreasing
2023,9,Galle,Galle City,Arson,0,Low,Stable
2023,10,Galle,Ambalangoda,Arson,0,Low,Stable
2023,11,Galle,Hikkaduwa,Arson,2,High,Stable
2023,12,Galle,Galle City,Arson,2,High,Stable
2023,1,Galle,Hikkaduwa,Attempt to Murder,0,Low,Stable
2023,2,Galle,Hikkaduwa,Attempt to Murder,0,Low,Stable
2023,3,Galle,Hikkaduwa,Attempt to Murder,0,Low,Stable
2023,4,Galle,Galle City,Attempt to Murder,0,Low,Stable
2023,5,Galle,Hikkaduwa,Attempt to Murder,0,Low,Stable
2023,6,Galle,Galle City,Attempt to Murder,0,Low,Stable
2023,7,Galle,Hikkaduwa,Attempt to Murder,0,Low,Stable
2023,8,Galle,Ambalangoda,Attempt to Murder,0,Low,Stable
2023,9,Galle,Ambalangoda,Attempt to Murder,0,Low,Stable
2023,10,Galle,Galle City,Attempt to Murder,0,Low,Stable
2023,11,Galle,Ambalangoda,Attempt to Murder,0,Low,Stable
2023,12,Galle,Ambalangoda,Attempt to Murder,1,Medium,Stable
2023,1,Galle,Hikkaduwa,Cattle Theft > 50k,4,High,Stable
2023,2,Galle,Galle City,Cattle Theft > 50k,4,High,Stable
2023,3,Galle,Hikkaduwa,Cattle Theft > 50k,4,High,Stable
2023,4,Galle,Hikkaduwa,Cattle Theft > 50k,4,High,Stable
2023,5,Galle,Hikkaduwa,Cattle Theft > 50k,5,High,Increasing
2023,6,Galle,Hikkaduwa,Cattle Theft > 50k,7,High,Increasing
2023,7,Galle,Hikkaduwa,Cattle Theft > 50k,5,High,Decreasing
2023,8,Galle,Hikkaduwa,Cattle Theft > 50k,6,High,Increasing
2023,9,Galle,Hikkaduwa,Cattle Theft > 50k,6,High,Stable
2023,10,Galle,Galle City,Cattle Theft > 50k,6,High,Stable
2023,11,Galle,Ambalangoda,Cattle Theft > 50k,6,High,Stable
2023,12,Galle,Hikkaduwa,Cattle Theft > 50k,7,High,Increasing
2023,1,Galle,Hikkaduwa,Cheating / Breach of Trust > 300k,4,High,Stable
2023,2,Galle,Hikkaduwa,Cheating / Breach of Trust > 300k,2,High,Decreasing
2023,3,Galle,Hikkaduwa,Cheating / Breach of Trust > 300k,2,High,Stable
2023,4,Galle,Hikkaduwa,Cheating / Breach of Trust > 300k,2,High,Stable
2023,5,Galle,Hikkaduwa,Cheating / Breach of Trust > 300k,5,High,Increasing
2023,6,Galle,Ambalangoda,Cheating / Breach of Trust > 300k,3,High,Decreasing
2023,7,Galle,Ambalangoda,Cheating / Breach of Trust > 300k,4,High,Increasing
2023,8,Galle,Hikkaduwa,Cheating / Breach of Trust > 300k,4,High,Stable
2023,9,Galle,Ambalangoda,Cheating / Breach of Trust > 300k,3,High,Decreasing
2023,10,Galle,Galle City,Cheating / Breach of Trust > 300k,4,High,Increasing
2023,11,Galle,Hikkaduwa,Cheating / Breach of Trust > 300k,4,High,Stable
2023,12,Galle,Galle City,Cheating / Breach of Trust > 300k,5,High,Increasing
2023,1,Galle,Galle City,Counterfeiting Currency,0,Low,Stable
2023,2,Galle,Hikkaduwa,Counterfeiting Currency,0,Low,Stable
2023,3,Galle,Ambalangoda,Counterfeiting Currency,0,Low,Stable
2023,4,Galle,Galle City,Counterfeiting Currency,0,Low,Stable
2023,5,Galle,Hikkaduwa,Counterfeiting Currency,0,Low,Stable
2023,6,Galle,Galle City,Counterfeiting Currency,0,Low,Stable
2023,7,Galle,Galle City,Counterfeiting Currency,0,Low,Stable
2023,8,Galle,Galle City,Counterfeiting Currency,0,Low,Stable
2023,9,Galle,Galle City,Counterfeiting Currency,0,Low,Stable
2023,10,Galle,Ambalangoda,Counterfeiting Currency,0,Low,Stable
2023,11,Galle,Galle City,Counterfeiting Currency,0,Low,Stable
2023,12,Galle,Galle City,Counterfeiting Currency,1,Medium,Stable
2023,1,Galle,Galle City,Cruelty to Children,0,Low,Stable
2023,2,Galle,Ambalangoda,Cruelty to Children,0,Low,Stable
2023,3,Galle,Galle City,Cruelty to Children,0,Low,Stable
2023,4,Galle,Galle City,Cruelty to Children,0,Low,Stable
2023,5,Galle,Ambalangoda,Cruelty to Children,0,Low,Stable
2023,6,Galle,Ambalangoda,Cruelty to Children,0,Low,Stable
2023,7,Galle,Ambalangoda,Cruelty to Children,0,Low,Stable
2023,8,Galle,Galle City,Cruelty to Children,0,Low,Stable
2023,9,Galle,Ambalangoda,Cruelty to Children,0,Low,Stable
2023,10,Galle,Ambalangoda,Cruelty to Children,0,Low,Stable
2023,11,Galle,Galle City,Cruelty to Children,0,Low,Stable
2023,12,Galle,Ambalangoda,Cruelty to Children,1,Medium,Stable
2023,1,Galle,Galle City,Extortions,1,Medium,Stable
2023,2,Galle,Hikkaduwa,Extortions,0,Low,Decreasing
2023,3,Galle,Ambalangoda,Extortions,1,Medium,Stable
2023,4,Galle,Hikkaduwa,Extortions,0,Low,Decreasing
2023,5,Galle,Galle City,Extortions,1,Medium,Stable
2023,6,Galle,Ambalangoda,Extortions,1,Medium,Stable
2023,7,Galle,Galle City,Extortions,1,Medium,Stable
2023,8,Galle,Hikkaduwa,Extortions,1,Medium,Stable
2023,9,Galle,Galle City,Extortions,1,Medium,Stable
2023,10,Galle,Ambalangoda,Extortions,0,Low,Decreasing
2023,11,Galle,Ambalangoda,Extortions,1,Medium,Stable
2023,12,Galle,Hikkaduwa,Extortions,1,Medium,Stable
2023,1,Galle,Galle City,Grave Sexual Abuse,2,High,Stable
2023,2,Galle,Ambalangoda,Grave Sexual Abuse,3,High,Increasing
2023,3,Galle,Hikkaduwa,Grave Sexual Abuse,1,Medium,Decreasing
2023,4,Galle,Ambalangoda,Grave Sexual Abuse,3,High,Increasing
2023,5,Galle,Ambalangoda,Grave Sexual Abuse,3,High,Stable
2023,6,Galle,Galle City,Grave Sexual Abuse,3,High,Stable
2023,7,Galle,Ambalangoda,Grave Sexual Abuse,3,High,Stable
2023,8,Galle,Galle City,Grave Sexual Abuse,2,High,Decreasing
2023,9,Galle,Ambalangoda,Grave Sexual Abuse,2,High,Stable
2023,10,Galle,Hikkaduwa,Grave Sexual Abuse,1,Medium,Decreasing
2023,11,Galle,Ambalangoda,Grave Sexual Abuse,3,High,Increasing
2023,12,Galle,Galle City,Grave Sexual Abuse,3,High,Stable
2023,1,Galle,Galle City,Grievous Hurt,3,High,Stable
2023,2,Galle,Hikkaduwa,Grievous Hurt,3,High,Stable
2023,3,Galle,Ambalangoda,Grievous Hurt,4,High,Increasing
2023,4,Galle,Ambalangoda,Grievous Hurt,4,High,Stable
2023,5,Galle,Hikkaduwa,Grievous Hurt,5,High,Increasing
2023,6,Galle,Ambalangoda,Grievous Hurt,5,High,Stable
2023,7,Galle,Ambalangoda,Grievous Hurt,6,High,Increasing
2023,8,Galle,Galle City,Grievous Hurt,5,High,Decreasing
2023,9,Galle,Ambalangoda,Grievous Hurt,3,High,Decreasing
2023,10,Galle,Ambalangoda,Grievous Hurt,4,High,Increasing
2023,11,Galle,Hikkaduwa,Grievous Hurt,4,High,Stable
2023,12,Galle,Hikkaduwa,Grievous Hurt,6,High,Increasing
2023,1,Galle,Galle City,House Breaking,32,High,Stable
2023,2,Galle,Ambalangoda,House Breaking,36,High,Increasing
2023,3,Galle,Ambalangoda,House Breaking,33,High,Stable
2023,4,Galle,Ambalangoda,House Breaking,34,High,Stable
2023,5,Galle,Galle City,House Breaking,41,High,Increasing
2023,6,Galle,Galle City,House Breaking,43,High,Stable
2023,7,Galle,Hikkaduwa,House Breaking,40,High,Stable
2023,8,Galle,Galle City,House Breaking,33,High,Decreasing
2023,9,Galle,Ambalangoda,House Breaking,39,High,Increasing
2023,10,Galle,Ambalangoda,House Breaking,38,High,Stable
2023,11,Galle,Galle City,House Breaking,37,High,Stable
2023,12,Galle,Ambalangoda,House Breaking,50,High,Increasing
2023,1,Galle,Ambalangoda,Human Trafficking,0,Low,Stable
2023,2,Galle,Galle City,Human Trafficking,0,Low,Stable
2023,3,Galle,Galle City,Human Trafficking,0,Low,Stable
2023,4,Galle,Ambalangoda,Human Trafficking,0,Low,Stable
2023,5,Galle,Ambalangoda,Human Trafficking,0,Low,Stable
2023,6,Galle,Ambalangoda,Human Trafficking,0,Low,Stable
2023,7,Galle,Hikkaduwa,Human Trafficking,0,Low,Stable
2023,8,Galle,Hikkaduwa,Human Trafficking,0,Low,Stable
2023,9,Galle,Hikkaduwa,Human Trafficking,0,Low,Stable
2023,10,Galle,Galle City,Human Trafficking,0,Low,Stable
2023,11,Galle,Hikkaduwa,Human Trafficking,0,Low,Stable
2023,12,Galle,Galle City,Human Trafficking,0,Low,Stable
2023,1,Galle,Galle City,Hurt by Dangerous Weapons,7,High,Stable
2023,2,Galle,Hikkaduwa,Hurt by Dangerous Weapons,7,High,Stable
2023,3,Galle,Hikkaduwa,Hurt by Dangerous Weapons,10,High,Increasing
2023,4,Galle,Hikkaduwa,Hurt by Dangerous Weapons,6,High,Decreasing
2023,5,Galle,Ambalangoda,Hurt by Dangerous Weapons,11,High,Increasing
2023,6,Galle,Hikkaduwa,Hurt by Dangerous Weapons,10,High,Stable
2023,7,Galle,Ambalangoda,Hurt by Dangerous Weapons,9,High,Decreasing
2023,8,Galle,Galle City,Hurt by Dangerous Weapons,7,High,Decreasing
2023,9,Galle,Ambalangoda,Hurt by Dangerous Weapons,10,High,Increasing
2023,10,Galle,Hikkaduwa,Hurt by Dangerous Weapons,8,High,Decreasing
2023,11,Galle,Galle City,Hurt by Dangerous Weapons,9,High,Increasing
2023,12,Galle,Galle City,Hurt by Dangerous Weapons,12,High,Increasing
2023,1,Galle,Galle City,Illegal Firearms,0,Low,Stable
2023,2,Galle,Ambalangoda,Illegal Firearms,0,Low,Stable
2023,3,Galle,Hikkaduwa,Illegal Firearms,0,Low,Stable
2023,4,Galle,Galle City,Illegal Firearms,0,Low,Stable
2023,5,Galle,Galle City,Illegal Firearms,0,Low,Stable
2023,6,Galle,Galle City,Illegal Firearms,0,Low,Stable
2023,7,Galle,Ambalangoda,Illegal Firearms,0,Low,Stable
2023,8,Galle,Ambalangoda,Illegal Firearms,0,Low,Stable
2023,9,Galle,Hikkaduwa,Illegal Firearms,0,Low,Stable
2023,10,Galle,Ambalangoda,Illegal Firearms,0,Low,Stable
2023,11,Galle,Galle City,Illegal Firearms,0,Low,Stable
2023,12,Galle,Hikkaduwa,Illegal Firearms,0,Low,Stable
2023,1,Galle,Galle City,Kidnapping,0,Low,Stable
2023,2,Galle,Galle City,Kidnapping,0,Low,Stable
2023,3,Galle,Ambalangoda,Kidnapping,0,Low,Stable
2023,4,Galle,Hikkaduwa,Kidnapping,1,Medium,Stable
2023,5,Galle,Ambalangoda,Kidnapping,1,Medium,Stable
2023,6,Galle,Ambalangoda,Kidnapping,1,Medium,Stable
2023,7,Galle,Hikkaduwa,Kidnapping,1,Medium,Stable
2023,8,Galle,Galle City,Kidnapping,1,Medium,Stable
2023,9,Galle,Galle City,Kidnapping,0,Low,Decreasing
2023,10,Galle,Hikkaduwa,Kidnapping,0,Low,Stable
2023,11,Galle,Galle City,Kidnapping,0,Low,Stable
2023,12,Galle,Hikkaduwa,Kidnapping,1,Medium,Stable
2023,1,Galle,Hikkaduwa,Mischief > 50k,0,Low,Stable
2023,2,Galle,Ambalangoda,Mischief > 50k,0,Low,Stable
2023,3,Galle,Hikkaduwa,Mischief > 50k,0,Low,Stable
2023,4,Galle,Ambalangoda,Mischief > 50k,0,Low,Stable
2023,5,Galle,Galle City,Mischief > 50k,1,Medium,Stable
2023,6,Galle,Galle City,Mischief > 50k,2,High,Increasing
2023,7,Galle,Galle City,Mischief > 50k,2,High,Stable
2023,8,Galle,Galle City,Mischief > 50k,0,Low,Decreasing
2023,9,Galle,Ambalangoda,Mischief > 50k,2,High,Stable
2023,10,Galle,Galle City,Mischief > 50k,1,Medium,Decreasing
2023,11,Galle,Hikkaduwa,Mischief > 50k,2,High,Increasing
2023,12,Galle,Hikkaduwa,Mischief > 50k,2,High,Stable
2023,1,Galle,Hikkaduwa,Murder,0,Low,Stable
2023,2,Galle,Ambalangoda,Murder,0,Low,Stable
2023,3,Galle,Galle City,Murder,1,Medium,Stable
2023,4,Galle,Galle City,Murder,2,High,Increasing
2023,5,Galle,Galle City,Murder,2,High,Stable
2023,6,Galle,Ambalangoda,Murder,1,Medium,Decreasing
2023,7,Galle,Hikkaduwa,Murder,1,Medium,Stable
2023,8,Galle,Hikkaduwa,Murder,1,Medium,Stable
2023,9,Galle,Galle City,Murder,1,Medium,Stable
2023,10,Galle,Hikkaduwa,Murder,2,High,Increasing
2023,11,Galle,Hikkaduwa,Murder,1,Medium,Decreasing
2023,12,Galle,Ambalangoda,Murder,2,High,Increasing
2023,1,Galle,Ambalangoda,Narcotic Drugs,4,High,Stable
2023,2,Galle,Ambalangoda,Narcotic Drugs,3,High,Decreasing
2023,3,Galle,Ambalangoda,Narcotic Drugs,4,High,Increasing
2023,4,Galle,Galle City,Narcotic Drugs,4,High,Stable
2023,5,Galle,Ambalangoda,Narcotic Drugs,6,High,Increasing
2023,6,Galle,Hikkaduwa,Narcotic Drugs,6,High,Stable
2023,7,Galle,Galle City,Narcotic Drugs,5,High,Decreasing
2023,8,Galle,Hikkaduwa,Narcotic Drugs,4,High,Decreasing
2023,9,Galle,Hikkaduwa,Narcotic Drugs,5,High,Increasing
2023,10,Galle,Hikkaduwa,Narcotic Drugs,3,High,Decreasing
2023,11,Galle,Ambalangoda,Narcotic Drugs,6,High,Increasing
2023,12,Galle,Ambalangoda,Narcotic Drugs,6,High,Stable
2023,1,Galle,Galle City,Obstructing Police,0,Low,Stable
2023,2,Galle,Galle City,Obstructing Police,0,Low,Stable
2023,3,Galle,Ambalangoda,Obstructing Police,0,Low,Stable
2023,4,Galle,Hikkaduwa,Obstructing Police,0,Low,Stable
2023,5,Galle,Galle City,Obstructing Police,2,High,Stable
2023,6,Galle,Ambalangoda,Obstructing Police,2,High,Stable
2023,7,Galle,Ambalangoda,Obstructing Police,2,High,Stable
2023,8,Galle,Ambalangoda,Obstructing Police,1,Medium,Decreasing
2023,9,Galle,Hikkaduwa,Obstructing Police,1,Medium,Stable
2023,10,Galle,Ambalangoda,Obstructing Police,1,Medium,Stable
2023,11,Galle,Ambalangoda,Obstructing Police,2,High,Increasing
2023,12,Galle,Ambalangoda,Obstructing Police,2,High,Stable
2023,1,Galle,Ambalangoda,Offences Against The State,0,Low,Stable
2023,2,Galle,Galle City,Offences Against The State,0,Low,Stable
2023,3,Galle,Galle City,Offences Against The State,0,Low,Stable
2023,4,Galle,Ambalangoda,Offences Against The State,0,Low,Stable
2023,5,Galle,Hikkaduwa,Offences Against The State,0,Low,Stable
2023,6,Galle,Galle City,Offences Against The State,0,Low,Stable
2023,7,Galle,Ambalangoda,Offences Against The State,0,Low,Stable
2023,8,Galle,Galle City,Offences Against The State,0,Low,Stable
2023,9,Galle,Galle City,Offences Against The State,0,Low,Stable
2023,10,Galle,Hikkaduwa,Offences Against The State,0,Low,Stable
2023,11,Galle,Ambalangoda,Offences Against The State,0,Low,Stable
2023,12,Galle,Ambalangoda,Offences Against The State,0,Low,Stable
2023,1,Galle,Hikkaduwa,Offensive Weapons Act,0,Low,Stable
2023,2,Galle,Hikkaduwa,Offensive Weapons Act,0,Low,Stable
2023,3,Galle,Ambalangoda,Offensive Weapons Act,0,Low,Stable
2023,4,Galle,Ambalangoda,Offensive Weapons Act,0,Low,Stable
2023,5,Galle,Hikkaduwa,Offensive Weapons Act,1,Medium,Stable
2023,6,Galle,Galle City,Offensive Weapons Act,0,Low,Decreasing
2023,7,Galle,Galle City,Offensive Weapons Act,0,Low,Stable
2023,8,Galle,Hikkaduwa,Offensive Weapons Act,0,Low,Stable
2023,9,Galle,Galle City,Offensive Weapons Act,0,Low,Stable
2023,10,Galle,Hikkaduwa,Offensive Weapons Act,0,Low,Stable
2023,11,Galle,Galle City,Offensive Weapons Act,1,Medium,Stable
2023,12,Galle,Galle City,Offensive Weapons Act,0,Low,Decreasing
2023,1,Galle,Ambalangoda,Property Theft > 50k,18,High,Stable
2023,2,Galle,Ambalangoda,Property Theft > 50k,19,High,Stable
2023,3,Galle,Galle City,Property Theft > 50k,24,High,Increasing
2023,4,Galle,Galle City,Property Theft > 50k,19,High,Decreasing
2023,5,Galle,Ambalangoda,Property Theft > 50k,24,High,Increasing
2023,6,Galle,Ambalangoda,Property Theft > 50k,24,High,Stable
2023,7,Galle,Ambalangoda,Property Theft > 50k,24,High,Stable
2023,8,Galle,Hikkaduwa,Property Theft > 50k,20,High,Decreasing
2023,9,Galle,Galle City,Property Theft > 50k,20,High,Stable
2023,10,Galle,Ambalangoda,Property Theft > 50k,16,High,Decreasing
2023,11,Galle,Galle City,Property Theft > 50k,25,High,Increasing
2023,12,Galle,Hikkaduwa,Property Theft > 50k,26,High,Stable
2023,1,Galle,Hikkaduwa,Rape (Adult),0,Low,Stable
2023,2,Galle,Ambalangoda,Rape (Adult),1,Medium,Stable
2023,3,Galle,Hikkaduwa,Rape (Adult),0,Low,Decreasing
2023,4,Galle,Galle City,Rape (Adult),0,Low,Stable
2023,5,Galle,Ambalangoda,Rape (Adult),1,Medium,Stable
2023,6,Galle,Galle City,Rape (Adult),1,Medium,Stable
2023,7,Galle,Galle City,Rape (Adult),1,Medium,Stable
2023,8,Galle,Hikkaduwa,Rape (Adult),0,Low,Decreasing
2023,9,Galle,Hikkaduwa,Rape (Adult),1,Medium,Stable
